ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_miles,status,estimated_fare,amount,method,paid_date,driver_static_rating
31331,9832,1315,1/15/2024 17:55,1/15/2024 18:01,1/15/2024 18:32,New York,San Francisco,12.80027837,cancelled,54.51,0,cash,1/15/2024 19:14,4.5
31332,5620,28,4/2/2022 1:36,4/2/2022 1:47,4/2/2022 2:47,Ottawa,San Francisco,13.60806293,cancelled,60.18,0,cash,4/2/2022 3:37,4.7
31333,846,1763,8/19/2022 3:00,8/19/2022 3:10,8/19/2022 3:52,Vancouver,Calgary,6.369070551,cancelled,21.54,0,paypal,8/19/2022 4:01,4.5
31334,5041,1857,9/7/2024 9:28,9/7/2024 9:30,9/7/2024 9:39,Ottawa,Boston,7.332198292,cancelled,29.75,0,cash,9/7/2024 9:45,5
31335,7333,1465,9/13/2022 10:34,9/13/2022 10:40,9/13/2022 11:38,Los Angeles,Boston,10.45770316,completed,49.93,49.93,Credit Card,9/13/2022 12:16,4.2
31336,6188,228,8/22/2022 11:01,8/22/2022 11:14,8/22/2022 11:31,Boston,Boston,17.39843663,complted,66.16,0,voucher,8/22/2022 12:14,4
31337,3229,1648,8/4/2024 17:39,8/4/2024 17:45,8/4/2024 18:21,Boston,Ottawa,4.212907154,completed,16.04,16.04,paypal,8/4/2024 18:37,5
31339,2488,292,6/30/2023 9:22,6/30/2023 9:37,6/30/2023 9:52,Boston,Calgary,0.677296283,complted,4.48,0,voucher,6/30/2023 10:50,4.3
31340,5955,1911,8/12/2022 10:25,8/12/2022 10:31,8/12/2022 11:19,Vancouver,Vancouver,1.857904483,completed,13.77,13.77,voucher,8/12/2022 11:22,5
31341,5183,1096,6/9/2021 23:37,6/9/2021 23:51,6/10/2021 0:43,Vancouver,San Francisco,15.06207514,completed,65.79,65.79,voucher,6/10/2021 1:12,4.5
31342,4922,370,4/5/2023 16:28,4/5/2023 16:36,4/5/2023 16:55,Ottawa,Boston,9.20253023,completed,46.3,46.3,Credit Card,4/5/2023 17:11,4.1
31343,5359,147,6/12/2023 16:50,6/12/2023 17:00,6/12/2023 17:45,Los Angeles,San Francisco,18.41748791,completed,77.86,77.86,voucher,6/12/2023 17:57,3.9
31344,5359,1829,6/30/2023 23:27,6/30/2023 23:38,7/1/2023 0:03,New York,Vancouver,6.847527558,completed,36.42,36.42,paypal,7/1/2023 0:57,4.5
31345,3154,1858,2/19/2024 21:36,2/19/2024 21:42,2/19/2024 22:13,Chicago,Toronto,12.60765283,completed,55.71,55.71,paypal,2/19/2024 23:01,4.4
31346,7072,1876,3/7/2023 2:10,3/7/2023 2:13,3/7/2023 2:43,San Francisco,Toronto,2.802391042,cancelled,14.11,0,cash,3/7/2023 3:09,5
31347,5968,479,5/31/2023 2:46,5/31/2023 2:58,5/31/2023 3:49,Vancouver,Calgary,6.642474555,completed,31.88,31.88,cash,5/31/2023 4:01,5
31348,8179,1284,4/24/2022 13:40,4/24/2022 13:51,4/24/2022 14:12,Boston,Toronto,18.09437409,completed,72.79,72.79,paypal,4/24/2022 14:54,5
31350,1545,1783,12/27/2023 13:28,12/27/2023 13:43,12/27/2023 14:27,Los Angeles,Toronto,3.927075696,cancelled,17.01,0,voucher,12/27/2023 15:18,3.7
31351,7024,1878,2/24/2022 8:11,2/24/2022 8:23,2/24/2022 9:04,Los Angeles,Toronto,11.874433,cancelled,51.45,0,paypal,2/24/2022 9:18,4.4
31353,9127,660,5/14/2022 10:53,5/14/2022 11:01,5/14/2022 11:48,Boston,Chicago,17.97631327,completed,68.8,68.8,voucher,5/14/2022 12:24,4.4
31355,8311,1969,4/21/2023 10:12,4/21/2023 10:26,4/21/2023 10:49,Los Angeles,Ottawa,17.13746008,completed,69.36,69.36,cash,4/21/2023 11:04,4.4
31356,9127,797,9/18/2024 13:41,9/18/2024 13:42,9/18/2024 14:38,San Francisco,Boston,3.771732511,cancelled,-15.14,0,paypal,9/18/2024 15:14,4.5
31357,1274,1225,6/9/2023 11:17,6/9/2023 11:30,6/9/2023 11:36,Chicago,Toronto,9.929536332,completed,46.06,46.06,voucher,6/9/2023 11:43,4.4
31358,3133,1249,4/13/2023 23:25,4/13/2023 23:33,4/13/2023 23:45,New York,Toronto,12.94940783,completed,53.49,53.49,Credit Card,4/14/2023 0:01,4.6
31359,8588,159,5/27/2023 21:55,5/27/2023 22:04,5/27/2023 22:14,Calgary,Toronto,5.492934992,completed,27.77,27.77,voucher,5/27/2023 22:30,3.9
31360,5871,344,11/8/2023 1:08,11/8/2023 1:12,11/8/2023 2:08,Chicago,Calgary,10.75596207,completed,45.9,45.9,voucher,11/8/2023 2:30,4.2
31361,3212,870,4/10/2024 17:00,4/10/2024 17:15,4/10/2024 18:04,Toronto,San Francisco,17.83339754,completed,68.32,68.32,Credit Card,4/10/2024 19:00,5
31362,4768,1256,10/17/2022 8:03,10/17/2022 8:07,10/17/2022 8:48,New York,Vancouver,12.65114892,cancelled,46.3,0,voucher,10/17/2022 9:44,3.9
31363,6777,1144,11/9/2024 7:51,11/9/2024 7:56,11/9/2024 8:34,Ottawa,Calgary,6.828886376,completed,26.46,26.46,cash,11/9/2024 9:02,4.6
31365,1274,1504,1/25/2023 10:29,1/25/2023 10:36,1/25/2023 11:15,Montreal,San Francisco,4.417960158,completed,21.41,21.41,cash,1/25/2023 11:24,4.5
31367,9785,1777,8/26/2023 4:33,8/26/2023 4:45,8/26/2023 4:50,San Francisco,Chicago,17.87067991,completed,81.17,81.17,voucher,8/26/2023 5:26,4.2
31368,5105,227,4/18/2022 7:25,4/18/2022 7:37,4/18/2022 8:14,Toronto,Vancouver,3.722022693,cancelled,21.8,0,paypal,4/18/2022 8:46,4.5
31371,3054,533,8/6/2021 17:28,8/6/2021 17:35,8/6/2021 17:46,Chicago,Calgary,7.630457206,completed,33.05,33.05,cash,8/6/2021 17:59,4.5
31372,6938,1574,4/22/2024 1:32,4/22/2024 1:42,4/22/2024 2:42,New York,Los Angeles,15.90714206,completed,73.47,73.47,paypal,4/22/2024 3:07,3.8
31373,8660,1124,3/30/2023 10:17,3/30/2023 10:31,3/30/2023 10:53,Los Angeles,Montreal,8.202120124,completed,32.72,32.72,cash,3/30/2023 11:15,3.9
31374,7853,1462,9/1/2021 9:59,9/1/2021 10:10,9/1/2021 10:17,Montreal,Montreal,3.231138231,completed,10.39,10.39,Credit Card,9/1/2021 10:43,3.9
31375,3114,367,9/7/2021 19:48,9/7/2021 19:52,9/7/2021 20:46,New York,New York,9.960604968,cancelled,41.58,0,Credit Card,9/7/2021 21:25,4.6
31376,7436,1640,11/21/2022 15:49,11/21/2022 15:55,11/21/2022 16:03,Calgary,Calgary,7.879006301,completed,38.01,38.01,paypal,11/21/2022 16:49,4
31377,7513,1723,5/17/2022 9:07,5/17/2022 9:08,5/17/2022 9:53,Calgary,Ottawa,6.101880274,complted,22.05,0,paypal,5/17/2022 10:23,4.9
31379,3755,350,11/5/2022 1:31,11/5/2022 1:32,11/5/2022 1:59,San Francisco,Montreal,7.282488474,completed,28.02,28.02,paypal,11/5/2022 2:06,4.4
31380,6360,1493,2/5/2024 5:35,2/5/2024 5:46,2/5/2024 6:02,Toronto,New York,18.24971728,completed,70.6,70.6,paypal,2/5/2024 6:42,4.2
31381,5371,577,8/14/2021 15:27,8/14/2021 15:34,8/14/2021 16:32,Boston,New York,1.292455292,completed,12.52,12.52,voucher,8/14/2021 16:33,4.6
31382,542,1477,11/3/2023 23:03,11/3/2023 23:06,11/3/2023 23:33,Chicago,San Francisco,5.051760349,completed,30.16,30.16,voucher,11/3/2023 23:33,4.4
31383,9278,1767,9/14/2023 5:48,9/14/2023 5:52,9/14/2023 6:22,Montreal,Toronto,6.810245194,completed,31.39,31.39,voucher,9/14/2023 6:36,5
31384,3519,707,1/30/2022 15:29,1/30/2022 15:31,1/30/2022 15:45,Vancouver,New York,11.32762499,cancelled,52.36,0,cash,1/30/2022 16:33,3.9
31385,4611,311,11/22/2023 3:33,11/22/2023 3:42,11/22/2023 4:27,Los Angeles,Chicago,0.782929648,completed,-1.25,-1.25,cash,11/22/2023 4:50,4.4
31386,6599,1454,10/20/2023 14:28,10/20/2023 14:37,10/20/2023 14:44,Toronto,Calgary,7.189282563,completed,36.03,36.03,Credit Card,10/20/2023 15:01,5
31388,7167,489,11/3/2021 16:31,11/3/2021 16:37,11/3/2021 17:03,Chicago,Montreal,16.36074416,completed,70.45,70.45,voucher,11/3/2021 17:19,5
31390,2626,1737,1/14/2024 8:04,1/14/2024 8:18,1/14/2024 8:35,Toronto,San Francisco,6.033529273,completed,22.84,22.84,Credit Card,1/14/2024 8:47,4
31391,4346,1860,11/14/2021 2:20,11/14/2021 2:26,11/14/2021 3:13,Ottawa,Chicago,15.2360595,completed,64.35,64.35,paypal,11/14/2021 3:24,4.6
31392,1102,169,2/7/2024 7:59,2/7/2024 8:01,2/7/2024 8:13,Toronto,Montreal,11.01693862,completed,52.28,52.28,voucher,2/7/2024 8:46,4.4
31393,9825,1103,10/15/2021 8:15,10/15/2021 8:27,10/15/2021 8:36,Calgary,Ottawa,9.76797942,completed,49,49,voucher,10/15/2021 8:54,5
31394,379,877,10/1/2023 5:25,10/1/2023 5:39,10/1/2023 6:21,Montreal,Calgary,8.82349286,completed,38.94,38.94,paypal,10/1/2023 7:04,4.2
31395,4802,1343,9/2/2021 13:37,9/2/2021 13:43,9/2/2021 14:15,New York,Vancouver,13.31601775,completed,51,51,paypal,9/2/2021 14:20,4.7
31396,2214,1674,8/24/2023 19:04,8/24/2023 19:11,8/24/2023 19:43,New York,San Francisco,1.06254738,completed,2.31,2.31,voucher,8/24/2023 20:22,4
31397,961,1388,4/20/2024 5:50,4/20/2024 5:52,4/20/2024 6:52,Boston,Calgary,16.85784235,completed,77.15,77.15,paypal,4/20/2024 7:26,5
31398,5295,766,6/8/2023 10:05,6/8/2023 10:09,6/8/2023 10:51,Chicago,New York,7.524823841,cancelled,39.94,0,Credit Card,6/8/2023 11:26,4.1
31399,8280,715,8/19/2022 21:58,8/19/2022 22:05,8/19/2022 22:35,Calgary,Chicago,2.963947954,completed,13.28,13.28,cash,8/19/2022 23:25,4.5
31400,6838,1288,8/6/2021 17:33,8/6/2021 17:37,8/6/2021 18:12,Montreal,San Francisco,8.077845576,completed,29.19,29.19,cash,8/6/2021 19:12,4.8
31401,5272,1690,6/12/2023 2:40,6/12/2023 2:45,6/12/2023 3:29,Chicago,Toronto,14.24807685,completed,54.58,54.58,cash,6/12/2023 4:24,4.4
31402,813,1957,2/2/2023 12:02,2/2/2023 12:07,2/2/2023 13:03,Ottawa,Vancouver,14.93780059,completed,65.77,65.77,voucher,2/2/2023 13:52,3.4
31403,1553,1354,9/30/2023 6:16,9/30/2023 6:28,9/30/2023 7:16,Los Angeles,Calgary,2.622192949,completed,17.41,17.41,Credit Card,9/30/2023 8:07,4.9
31404,1557,682,6/12/2021 4:43,6/12/2021 4:49,6/12/2021 5:26,San Francisco,Montreal,11.15985435,completed,43.44,43.44,voucher,6/12/2021 6:22,3.9
31406,5190,704,1/20/2022 13:59,1/20/2022 14:07,1/20/2022 14:38,Toronto,Boston,14.65818286,completed,-68.8,-68.8,voucher,1/20/2022 14:58,3.8
31408,6756,201,12/21/2023 5:50,12/21/2023 6:02,12/21/2023 6:41,Los Angeles,Montreal,11.1722818,completed,40.1,40.1,paypal,12/21/2023 7:20,4.7
31409,9304,1574,3/20/2024 5:09,3/20/2024 5:18,3/20/2024 5:36,Boston,New York,5.306523171,completed,26.24,26.24,Credit Card,3/20/2024 6:19,3.8
31410,8963,289,4/1/2022 17:47,4/1/2022 17:58,4/1/2022 18:57,Montreal,New York,16.79570507,cancelled,75.62,0,cash,4/1/2022 19:50,4.6
31411,4679,1811,10/9/2021 1:09,10/9/2021 1:12,10/9/2021 1:27,New York,Toronto,10.58819143,completed,43.14,43.14,cash,10/9/2021 1:35,4.3
31412,743,676,12/24/2022 19:36,12/24/2022 19:37,12/24/2022 19:44,Ottawa,Ottawa,16.82055998,cancelled,74.36,0,Credit Card,12/24/2022 20:08,4.1
31413,3310,418,9/4/2023 21:00,9/4/2023 21:12,9/4/2023 22:04,Boston,San Francisco,14.6457554,cancelled,67.71,0,cash,9/4/2023 22:58,4.6
31414,3768,1558,11/23/2024 2:27,11/23/2024 2:37,11/23/2024 3:18,Calgary,Los Angeles,15.4162576,cancelled,66.93,0,Credit Card,11/23/2024 3:22,4.1
31415,316,1555,9/14/2022 8:22,9/14/2022 8:35,9/14/2022 8:55,Boston,Calgary,8.879416407,completed,38.75,38.75,cash,9/14/2022 9:03,4.4
31416,9518,1717,7/23/2023 9:48,7/23/2023 9:49,7/23/2023 10:11,San Francisco,Los Angeles,15.47218114,completed,62.7,62.7,Credit Card,7/23/2023 10:57,4.7
31417,8802,1257,1/11/2023 15:46,1/11/2023 15:49,1/11/2023 16:14,Los Angeles,Montreal,10.66275616,complted,45.24,0,voucher,1/11/2023 16:38,5
31418,5296,1354,8/17/2021 13:47,8/17/2021 13:49,8/17/2021 14:33,Vancouver,Montreal,2.90181068,completed,15.92,15.92,Credit Card,8/17/2021 15:05,4.9
31419,1228,1737,8/18/2022 11:54,8/18/2022 12:00,8/18/2022 12:22,Chicago,New York,15.87607342,cancelled,62.76,0,paypal,8/18/2022 13:10,4
31420,2897,1678,1/15/2024 20:13,1/15/2024 20:27,1/15/2024 20:46,New York,Toronto,1.441584749,completed,10.59,10.59,Credit Card,1/15/2024 21:33,5
31421,3763,301,12/22/2021 22:55,12/22/2021 23:07,12/22/2021 23:51,Calgary,Ottawa,3.169000957,complted,21.64,0,voucher,12/23/2021 0:45,4.1
31422,2493,1132,6/22/2022 9:03,6/22/2022 9:13,6/22/2022 9:19,Montreal,Boston,13.65155902,completed,53.12,53.12,cash,6/22/2022 9:54,4.7
31423,5720,1880,10/6/2024 21:56,10/6/2024 21:58,10/6/2024 22:48,Calgary,Calgary,6.468490189,completed,33.44,33.44,paypal,10/6/2024 23:39,4.1
31424,8353,680,12/3/2023 13:10,12/3/2023 13:24,12/3/2023 13:59,San Francisco,Ottawa,2.000820212,completed,7.83,7.83,paypal,12/3/2023 14:41,5
31425,7987,216,10/26/2024 2:39,10/26/2024 2:43,10/26/2024 3:22,San Francisco,New York,6.605192191,completed,36.25,36.25,paypal,10/26/2024 3:23,4.9
31426,4162,400,10/6/2021 17:42,10/6/2021 17:53,10/6/2021 18:13,San Francisco,Chicago,17.93281718,completed,69.03,69.03,Credit Card,10/6/2021 19:00,5
31427,7102,962,1/22/2023 22:35,1/22/2023 22:44,1/22/2023 23:25,New York,Boston,13.35330011,cancelled,63.7,0,Credit Card,1/22/2023 23:51,5
31428,8569,896,7/18/2024 20:01,7/18/2024 20:02,7/18/2024 20:37,Montreal,New York,11.73151727,completed,54.68,54.68,paypal,7/18/2024 20:53,4.8
31429,638,1203,1/14/2024 5:58,1/14/2024 6:13,1/14/2024 6:24,San Francisco,San Francisco,11.84336436,completed,44.9,44.9,paypal,1/14/2024 6:31,4.6
31430,4470,995,9/4/2021 16:10,9/4/2021 16:25,9/4/2021 16:39,Vancouver,Chicago,4.939913256,completed,18.78,18.78,voucher,9/4/2021 17:10,4
31431,5665,1298,8/5/2021 22:57,8/5/2021 22:58,8/5/2021 23:55,Los Angeles,New York,9.233598867,completed,46.96,46.96,Credit Card,8/6/2021 0:28,4.4
31432,3295,2,4/16/2023 4:03,4/16/2023 4:13,4/16/2023 5:10,Vancouver,San Francisco,1.410516112,completed,2.59,2.59,paypal,4/16/2023 6:05,4.4
31433,4027,721,7/2/2023 23:14,7/2/2023 23:23,7/2/2023 23:54,Chicago,Ottawa,17.62213081,completed,71.87,71.87,paypal,7/3/2023 0:15,4.7
31434,6613,168,3/1/2023 0:56,3/1/2023 1:11,3/1/2023 1:30,Toronto,Calgary,9.861185331,completed,43.09,43.09,cash,3/1/2023 2:10,5
31435,1574,971,2/14/2024 13:30,2/14/2024 13:38,2/14/2024 14:30,Calgary,New York,18.28078591,complted,69.41,0,Credit Card,2/14/2024 15:29,4.6
31436,8716,1659,6/25/2022 6:02,6/25/2022 6:15,6/25/2022 7:00,Montreal,New York,13.73855121,completed,62.13,62.13,paypal,6/25/2022 7:12,4
31437,519,946,11/23/2023 22:41,11/23/2023 22:44,11/23/2023 23:07,Toronto,Toronto,17.14988753,completed,67.82,67.82,Credit Card,11/23/2023 23:32,4
31438,4213,983,9/25/2021 23:15,9/25/2021 23:20,9/26/2021 0:06,San Francisco,Boston,12.72571365,completed,51.34,51.34,paypal,9/26/2021 0:33,4
31439,4439,771,1/4/2023 18:04,1/4/2023 18:09,1/4/2023 18:16,Vancouver,Toronto,11.66937999,completed,52.37,52.37,Credit Card,1/4/2023 18:59,4.9
31440,6539,445,8/12/2021 5:00,8/12/2021 5:06,8/12/2021 5:37,New York,Montreal,15.99413424,complted,61.88,0,voucher,8/12/2021 5:56,3.8
31441,5825,237,4/11/2024 6:52,4/11/2024 6:59,4/11/2024 7:16,Ottawa,Montreal,8.829706588,completed,39.19,39.19,paypal,4/11/2024 8:01,3.5
31442,3145,1809,2/26/2023 4:16,2/26/2023 4:24,2/26/2023 5:03,Chicago,New York,1.783339754,completed,14.08,14.08,voucher,2/26/2023 5:40,3.7
31443,9672,1915,3/10/2022 12:07,3/10/2022 12:18,3/10/2022 13:08,Los Angeles,New York,9.500789143,completed,42.83,42.83,voucher,3/10/2022 13:18,3.6
31444,1263,1743,9/29/2021 10:21,9/29/2021 10:30,9/29/2021 11:09,Boston,San Francisco,17.62213081,cancelled,71.06,0,Credit Card,9/29/2021 11:15,4.5
31445,9031,466,2/22/2022 4:27,2/22/2022 4:40,2/22/2022 5:32,New York,New York,9.587781327,completed,37.76,37.76,Credit Card,2/22/2022 5:58,4.4
31446,1790,244,12/22/2021 8:39,12/22/2021 8:40,12/22/2021 9:28,Vancouver,Boston,11.81229572,completed,44.92,44.92,voucher,12/22/2021 9:56,4.9
31447,4977,1260,10/24/2023 19:59,10/24/2023 20:14,10/24/2023 20:25,Calgary,Ottawa,2.609765494,completed,12.6,12.6,paypal,10/24/2023 21:23,4.5
31448,5032,15,5/3/2023 18:23,5/3/2023 18:26,5/3/2023 19:22,Toronto,New York,2.702971404,completed,18.93,18.93,cash,5/3/2023 20:14,3.6
31450,7044,1554,6/12/2022 11:33,6/12/2022 11:43,6/12/2022 12:02,Chicago,Boston,2.019461394,cancelled,17.75,0,paypal,6/12/2022 12:07,4.1
31453,326,223,3/22/2024 19:59,3/22/2024 20:03,3/22/2024 21:03,San Francisco,San Francisco,2.07538494,completed,6.05,6.05,paypal,3/22/2024 21:33,4.8
31454,2216,797,10/23/2023 20:08,10/23/2023 20:21,10/23/2023 20:52,Montreal,Boston,2.78374986,completed,7.56,7.56,cash,10/23/2023 21:41,4.5
31455,8727,588,2/23/2023 13:38,2/23/2023 13:46,2/23/2023 14:28,San Francisco,San Francisco,1.497508295,completed,1.88,1.88,cash,2/23/2023 15:18,4.1
31456,3047,23,8/13/2022 18:39,8/13/2022 18:48,8/13/2022 19:05,Montreal,Montreal,18.5728311,completed,83.24,83.24,Credit Card,8/13/2022 19:59,4.5
31457,239,165,4/7/2024 1:24,4/7/2024 1:38,4/7/2024 1:51,Chicago,Vancouver,9.41379696,completed,45.48,45.48,cash,4/7/2024 2:45,5
31458,5644,1296,2/2/2024 3:25,2/2/2024 3:26,2/2/2024 4:04,Los Angeles,Montreal,4.902630892,completed,17.59,17.59,paypal,2/2/2024 4:49,4.5
31459,8580,217,10/3/2024 20:22,10/3/2024 20:24,10/3/2024 21:12,New York,Vancouver,11.42704463,completed,43.4,43.4,paypal,10/3/2024 22:09,4.1
31460,2500,1516,1/15/2022 11:53,1/15/2022 12:08,1/15/2022 12:45,New York,San Francisco,10.22779525,cancelled,47.05,0,cash,1/15/2022 13:06,4.4
31461,6222,636,4/27/2024 22:57,4/27/2024 22:59,4/27/2024 23:49,New York,Toronto,1.870331937,completed,12.91,12.91,paypal,4/28/2024 0:15,3.7
31462,3456,1202,10/22/2023 22:57,10/22/2023 23:00,10/22/2023 23:17,Los Angeles,Chicago,3.144146047,completed,-15.84,-15.84,paypal,10/22/2023 23:42,4.3
31464,3320,904,12/14/2022 23:39,12/14/2022 23:48,12/15/2022 0:35,Toronto,Vancouver,12.36531746,cancelled,53.95,0,cash,12/15/2022 1:26,5
31465,4590,478,6/14/2022 18:43,6/14/2022 18:49,6/14/2022 19:22,Ottawa,Boston,14.1672984,cancelled,58.95,0,voucher,6/14/2022 20:02,4.7
31466,8013,693,12/8/2022 6:18,12/8/2022 6:28,12/8/2022 7:09,Ottawa,Calgary,3.467259871,completed,23.25,23.25,cash,12/8/2022 7:26,4
31467,485,1824,7/5/2023 18:44,7/5/2023 18:59,7/5/2023 19:32,Boston,San Francisco,10.47634434,completed,46.33,46.33,cash,7/5/2023 20:18,4.2
31468,2136,1979,3/11/2024 21:58,3/11/2024 22:06,3/11/2024 22:32,Ottawa,Los Angeles,10.79945816,completed,45.55,45.55,voucher,3/11/2024 23:31,4.1
31469,8873,750,1/27/2024 14:47,1/27/2024 14:56,1/27/2024 15:35,New York,Toronto,16.55958343,completed,72.36,72.36,Credit Card,1/27/2024 16:19,3.8
31470,7824,117,12/16/2024 14:16,12/16/2024 14:17,12/16/2024 14:22,Calgary,Chicago,12.88727056,completed,50.11,50.11,voucher,12/16/2024 14:47,4.5
31471,5899,592,2/1/2024 2:35,2/1/2024 2:47,2/1/2024 3:09,Boston,Montreal,14.81352604,completed,63.27,63.27,cash,2/1/2024 4:04,4.3
31472,7356,1466,2/10/2023 4:25,2/10/2023 4:28,2/10/2023 5:13,Vancouver,Los Angeles,2.131308487,completed,16.94,16.94,cash,2/10/2023 5:28,4.8
31474,2859,1240,7/5/2021 2:35,7/5/2021 2:42,7/5/2021 3:28,Vancouver,Toronto,6.431207824,completed,28.88,28.88,voucher,7/5/2021 4:10,5
31475,7526,1897,9/21/2021 8:12,9/21/2021 8:13,9/21/2021 8:22,Calgary,New York,18.3677781,completed,78.71,78.71,voucher,9/21/2021 8:59,4.4
31478,3104,537,9/27/2021 4:36,9/27/2021 4:51,9/27/2021 5:18,Calgary,Montreal,18.22486237,completed,78.14,78.14,cash,9/27/2021 6:06,4.1
31479,9256,232,9/4/2022 17:19,9/4/2022 17:25,9/4/2022 18:05,Los Angeles,Calgary,16.05627152,cancelled,61.74,0,cash,9/4/2022 18:13,4.6
31480,9393,441,9/8/2023 11:56,9/8/2023 11:57,9/8/2023 12:23,Vancouver,Los Angeles,17.72155045,completed,74.89,74.89,paypal,9/8/2023 12:56,4.7
31481,5903,1082,4/23/2024 1:46,4/23/2024 1:48,4/23/2024 2:25,Los Angeles,Ottawa,12.40881355,cancelled,56.98,0,Credit Card,4/23/2024 2:26,4.3
31483,5042,1759,4/29/2023 17:32,4/29/2023 17:45,4/29/2023 18:04,Boston,New York,3.84629724,completed,11.79,11.79,voucher,4/29/2023 19:03,5
31484,3000,1016,11/26/2022 12:38,11/26/2022 12:43,11/26/2022 13:13,Boston,Montreal,17.42329154,completed,79.58,79.58,cash,11/26/2022 13:38,4.6
31485,7070,1881,5/6/2023 4:20,5/6/2023 4:22,5/6/2023 5:22,Calgary,Toronto,14.58361813,cancelled,66.7,0,paypal,5/6/2023 6:09,5
31487,796,387,12/20/2023 11:00,12/20/2023 11:04,12/20/2023 11:17,Montreal,New York,7.31355711,completed,34.43,34.43,paypal,12/20/2023 11:35,4.7
31490,2461,428,10/17/2022 11:15,10/17/2022 11:28,10/17/2022 12:06,Vancouver,San Francisco,5.132538805,completed,29.82,29.82,Credit Card,10/17/2022 12:35,4.8
31491,5081,1714,8/30/2023 10:39,8/30/2023 10:54,8/30/2023 11:04,Los Angeles,New York,12.60765283,completed,50.1,50.1,paypal,8/30/2023 11:53,4.9
31492,7799,976,5/19/2024 17:50,5/19/2024 17:53,5/19/2024 18:35,Chicago,New York,11.86821927,completed,53.42,53.42,paypal,5/19/2024 19:09,3.6
31493,253,656,12/30/2022 2:38,12/30/2022 2:39,12/30/2022 3:34,Calgary,Toronto,4.852921073,completed,22.38,22.38,cash,12/30/2022 3:45,4.5
31494,286,1934,7/8/2022 13:31,7/8/2022 13:33,7/8/2022 14:19,New York,Vancouver,5.990033181,completed,30.29,30.29,paypal,7/8/2022 14:37,4.4
31495,6700,1452,8/31/2022 0:13,8/31/2022 0:19,8/31/2022 1:17,Montreal,Toronto,15.28576932,complted,64.83,0,voucher,8/31/2022 1:23,5
31496,9385,1210,7/12/2024 2:03,7/12/2024 2:14,7/12/2024 2:42,Vancouver,San Francisco,9.314377322,completed,43.68,43.68,Credit Card,7/12/2024 3:09,5
31497,2301,1046,4/9/2022 8:09,4/9/2022 8:23,4/9/2022 8:29,Ottawa,Los Angeles,9.32059105,completed,38.98,38.98,paypal,4/9/2022 8:59,4.9
31498,1296,1153,2/25/2024 6:25,2/25/2024 6:34,2/25/2024 7:24,New York,New York,7.294915928,cancelled,27.75,0,Credit Card,2/25/2024 7:43,4.2
31499,5464,1084,8/24/2024 11:40,8/24/2024 11:46,8/24/2024 12:15,New York,Los Angeles,8.090273031,completed,30.12,30.12,voucher,8/24/2024 12:45,5
31500,873,735,8/20/2023 10:06,8/20/2023 10:20,8/20/2023 11:12,Chicago,San Francisco,6.014888091,completed,28.67,28.67,Credit Card,8/20/2023 11:23,5
31501,9176,2000,11/3/2022 23:33,11/3/2022 23:40,11/4/2022 0:05,Calgary,Chicago,11.737731,completed,43.29,43.29,cash,11/4/2022 0:59,4.1
31502,5599,133,9/14/2022 19:54,9/14/2022 19:59,9/14/2022 20:15,Vancouver,Ottawa,6.288292095,completed,30.68,30.68,voucher,9/14/2022 20:38,4
31503,1772,190,3/26/2022 17:09,3/26/2022 17:18,3/26/2022 17:33,San Francisco,San Francisco,4.362036611,completed,13.98,13.98,Credit Card,3/26/2022 17:49,3.7
31505,6174,308,7/30/2021 14:26,7/30/2021 14:34,7/30/2021 15:26,Ottawa,Boston,14.00574148,completed,60.15,60.15,cash,7/30/2021 15:36,4.2
31506,9429,1631,6/16/2021 15:05,6/16/2021 15:07,6/16/2021 15:48,Calgary,Calgary,2.305292853,cancelled,5.85,0,cash,6/16/2021 16:11,4.7
31507,4352,196,2/9/2024 16:13,2/9/2024 16:23,2/9/2024 17:00,Montreal,Chicago,16.43530888,completed,69.09,69.09,cash,2/9/2024 17:52,4.7
31508,1057,60,10/15/2022 9:03,10/15/2022 9:13,10/15/2022 9:57,Ottawa,Chicago,15.98792051,completed,66.73,66.73,voucher,10/15/2022 10:25,5
31509,7181,1031,1/31/2023 4:36,1/31/2023 4:38,1/31/2023 5:04,Los Angeles,Ottawa,2.914238135,completed,15.76,15.76,paypal,1/31/2023 5:36,4.4
31510,263,1762,5/13/2022 21:03,5/13/2022 21:17,5/13/2022 21:38,Chicago,Ottawa,8.885630134,completed,34.05,34.05,paypal,5/13/2022 22:07,4.9
31511,8719,1997,8/25/2021 14:44,8/25/2021 14:54,8/25/2021 15:34,Montreal,Vancouver,18.10058782,cancelled,81.88,0,paypal,8/25/2021 15:45,4.5
31512,1240,773,8/4/2023 6:31,8/4/2023 6:32,8/4/2023 6:44,Ottawa,Montreal,9.917108877,complted,39.36,0,cash,8/4/2023 7:23,4.8
31513,6985,481,3/4/2022 3:43,3/4/2022 3:50,3/4/2022 4:36,Vancouver,San Francisco,8.313967216,completed,35.41,35.41,paypal,3/4/2022 4:42,4.4
31514,7347,1693,11/16/2024 12:40,11/16/2024 12:43,11/16/2024 13:21,Boston,Montreal,3.958144332,completed,11.07,11.07,Credit Card,11/16/2024 13:37,4.9
